Seq1054	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1055	Seq1	100.000	15	0	0	1	15	1	15	9.85e-05	30.2
Seq1056	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1057	Seq1	87.097	31	4	0	229	259	229	259	1.05e-04	30.2
Seq1058	Seq1	91.304	23	2	0	2	24	2	24	1.07e-04	30.2
Seq1059	Seq1	93.750	16	1	0	5	20	5	20	0.006	24.3
Seq1060	Seq1	95.652	23	1	0	1	23	1	23	3.94e-07	38.2
Seq1061	Seq1	100.000	15	0	0	1	15	1	15	1.01e-04	30.2
Seq1062	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1063	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1064	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1065	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1066	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1067	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1068	Seq1	100.000	9	0	0	133	141	133	141	0.37	18.3
Seq1069	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1070	Seq1	91.304	23	2	0	2	24	2	24	9.60e-05	30.2
Seq1071	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1072	Seq1	91.667	24	2	0	1	24	1	24	2.64e-05	32.2
Seq1073	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1074	Seq1	100.000	10	0	0	138	147	132	141	0.093	20.3
Seq1075	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1076	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1077	Seq1	100.000	8	0	0	11	18	168	175	1.4	16.4
Seq1078	Seq1	90.000	20	2	0	4	23	4	23	0.006	24.3
Seq1079	Seq1	100.000	10	0	0	138	147	132	141	0.095	20.3
Seq1080	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1081	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1082	Seq1	90.909	22	2	0	2	23	2	23	3.93e-04	28.2
Seq1083	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1084	Seq1	100.000	10	0	0	138	147	132	141	0.10	20.3
Seq1085	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1086	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1087	Seq1	100.000	15	0	0	1	15	1	15	9.52e-05	30.2
Seq1088	Seq1	91.304	23	2	0	1	23	1	23	1.15e-04	30.2
Seq1089	Seq1	93.750	16	1	0	327	342	315	330	0.006	24.3
Seq1090	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1091	Seq1	100.000	11	0	0	139	149	133	143	0.023	22.3
Seq1092	Seq1	94.444	18	1	0	79	96	79	96	3.97e-04	28.2
Seq1093	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1094	Seq1	100.000	15	0	0	1	15	1	15	9.68e-05	30.2
Seq1095	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1096	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1097	Seq1	100.000	15	0	0	1	15	1	15	1.00e-04	30.2
Seq1098	Seq1	91.304	23	2	0	1	23	1	23	1.03e-04	30.2
Seq1099	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1100	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1101	Seq1	100.000	13	0	0	134	146	131	143	0.002	26.3
Seq1102	Seq1	100.000	15	0	0	1	15	1	15	9.60e-05	30.2
Seq1103	Seq1	100.000	13	0	0	128	140	131	143	0.002	26.3
Seq1104	Seq1	90.909	22	2	0	2	23	2	23	3.79e-04	28.2
Seq1105	Seq1	90.909	22	2	0	2	23	2	23	3.79e-04	28.2
Seq1106	Seq1	93.750	16	1	0	318	333	315	330	0.006	24.3
Seq1107	Seq1	100.000	8	0	0	318	325	8	1	1.3	16.4
Seq1108	Seq1	90.000	20	2	0	4	23	4	23	0.006	24.3
Seq1109	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1110	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1111	Seq1	95.000	20	1	0	1	20	1	20	2.64e-05	32.2
Seq1112	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1113	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1114	Seq1	95.000	20	1	0	1	20	1	20	2.70e-05	32.2
Seq1115	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1116	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1117	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1118	Seq1	91.304	23	2	0	1	23	1	23	1.02e-04	30.2
Seq1119	Seq1	100.000	8	0	0	60	67	244	251	1.5	16.4
Seq1120	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1121	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1122	Seq1	90.909	22	2	0	2	23	2	23	4.12e-04	28.2
Seq1123	Seq1	100.000	15	0	0	1	15	1	15	9.77e-05	30.2
Seq1124	Seq1	100.000	9	0	0	257	265	239	247	0.37	18.3
Seq1125	Seq1	95.000	20	1	0	1	20	1	20	2.47e-05	32.2
Seq1126	Seq1	90.909	22	2	0	2	23	2	23	4.09e-04	28.2
Seq1127	Seq1	100.000	11	0	0	131	141	131	141	0.025	22.3
Seq1128	Seq1	100.000	12	0	0	3	14	16	5	0.006	24.3
Seq1129	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1130	Seq1	95.000	20	1	0	1	20	1	20	2.58e-05	32.2
Seq1131	Seq1	100.000	15	0	0	1	15	1	15	9.68e-05	30.2
Seq1132	Seq1	95.000	20	1	0	1	20	1	20	2.58e-05	32.2
Seq1133	Seq1	95.000	20	1	0	1	20	1	20	2.44e-05	32.2
Seq1134	Seq1	91.304	23	2	0	1	23	1	23	1.03e-04	30.2
Seq1135	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1136	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1137	Seq1	100.000	11	0	0	67	77	300	290	0.024	22.3
Seq1138	Seq1	100.000	13	0	0	134	146	131	143	0.002	26.3
Seq1139	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1140	Seq1	95.000	20	1	0	1	20	1	20	2.60e-05	32.2
Seq1141	Seq1	88.889	18	2	0	124	141	124	141	0.10	20.3
Seq1142	Seq1	95.000	20	1	0	1	20	1	20	2.54e-05	32.2
Seq1143	Seq1	100.000	10	0	0	249	258	79	70	0.080	20.3
Seq1144	Seq1	88.889	18	2	0	124	141	124	141	0.10	20.3
Seq1145	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1146	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1147	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1148	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1149	Seq1	91.667	24	2	0	1	24	1	24	2.49e-05	32.2
Seq1150	Seq1	88.889	18	2	0	124	141	124	141	0.10	20.3
Seq1151	Seq1	100.000	11	0	0	2	12	2	12	0.026	22.3
Seq1152	Seq1	100.000	13	0	0	128	140	131	143	0.001	26.3
Seq1153	Seq1	91.304	23	2	0	2	24	2	24	1.01e-04	30.2
Seq1154	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1155	Seq1	95.000	20	1	0	1	20	1	20	2.43e-05	32.2
Seq1156	Seq1	91.304	23	2	0	1	23	1	23	9.52e-05	30.2
Seq1157	Seq1	100.000	11	0	0	89	99	123	113	0.026	22.3
Seq1158	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1159	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1160	Seq1	89.474	19	2	0	2	20	5	23	0.024	22.3
Seq1161	Seq1	91.304	23	2	0	2	24	2	24	9.93e-05	30.2
Seq1162	Seq1	95.652	23	1	0	1	23	1	23	3.97e-07	38.2
Seq1163	Seq1	95.652	23	1	0	1	23	1	23	4.14e-07	38.2
Seq1164	Seq1	95.000	20	1	0	1	20	1	20	2.54e-05	32.2
Seq1165	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1166	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1167	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1168	Seq1	88.889	18	2	0	261	278	264	281	0.089	20.3
Seq1169	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1170	Seq1	90.909	22	2	0	2	23	2	23	4.19e-04	28.2
Seq1171	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1172	Seq1	100.000	15	0	0	1	15	1	15	9.10e-05	30.2
Seq1173	Seq1	100.000	10	0	0	138	147	132	141	0.093	20.3
Seq1174	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1175	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1176	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1177	Seq1	90.909	22	2	0	2	23	2	23	4.19e-04	28.2
Seq1178	Seq1	100.000	15	0	0	1	15	1	15	9.68e-05	30.2
Seq1179	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1180	Seq1	90.909	22	2	0	2	23	2	23	3.86e-04	28.2
Seq1181	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1182	Seq1	91.304	23	2	0	1	23	1	23	1.02e-04	30.2
Seq1183	Seq1	91.304	23	2	0	2	24	2	24	9.52e-05	30.2
Seq1184	Seq1	100.000	15	0	0	1	15	1	15	1.02e-04	30.2
Seq1185	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1186	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1187	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1188	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1189	Seq1	100.000	11	0	0	1	11	1	11	0.026	22.3
Seq1190	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1191	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1192	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1193	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1194	Seq1	88.889	18	2	0	264	281	264	281	0.096	20.3
Seq1195	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1196	Seq1	100.000	15	0	0	1	15	1	15	1.02e-04	30.2
Seq1197	Seq1	93.750	16	1	0	132	147	133	148	0.007	24.3
Seq1198	Seq1	94.444	18	1	0	79	96	79	96	4.29e-04	28.2
Seq1199	Seq1	88.889	18	2	0	124	141	124	141	0.10	20.3
Seq1200	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1201	Seq1	95.000	20	1	0	1	20	1	20	2.54e-05	32.2
Seq1202	Seq1	100.000	15	0	0	1	15	1	15	9.85e-05	30.2
Seq1203	Seq1	100.000	15	0	0	1	15	1	15	9.93e-05	30.2
Seq1204	Seq1	87.097	31	4	0	226	256	229	259	9.77e-05	30.2
Seq1205	Seq1	90.000	20	2	0	4	23	4	23	0.006	24.3
Seq1206	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1207	Seq1	100.000	10	0	0	138	147	132	141	0.095	20.3
Seq1208	Seq1	94.444	18	1	0	79	96	79	96	4.16e-04	28.2
Seq1209	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1210	Seq1	100.000	13	0	0	128	140	131	143	0.001	26.3
Seq1211	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1212	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1213	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1214	Seq1	100.000	15	0	0	1	15	1	15	9.93e-05	30.2
Seq1215	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1216	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1217	Seq1	90.909	22	2	0	2	23	2	23	3.96e-04	28.2
Seq1218	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1219	Seq1	100.000	9	0	0	133	141	133	141	0.38	18.3
Seq1220	Seq1	100.000	12	0	0	3	14	16	5	0.006	24.3
Seq1221	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1222	Seq1	95.000	20	1	0	1	20	1	20	2.43e-05	32.2
Seq1223	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1224	Seq1	100.000	15	0	0	1	15	1	15	9.77e-05	30.2
Seq1225	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1226	Seq1	100.000	17	0	0	4	20	7	23	6.52e-06	34.2
Seq1227	Seq1	90.909	22	2	0	2	23	2	23	3.96e-04	28.2
Seq1228	Seq1	94.118	17	1	0	229	245	229	245	0.001	26.3
Seq1229	Seq1	100.000	15	0	0	1	15	1	15	9.93e-05	30.2
Seq1230	Seq1	90.909	22	2	0	2	23	2	23	3.99e-04	28.2
Seq1231	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1232	Seq1	94.118	17	1	0	229	245	229	245	0.001	26.3
Seq1233	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1234	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1235	Seq1	88.889	18	2	0	124	141	124	141	0.093	20.3
Seq1236	Seq1	92.857	14	1	0	326	339	317	330	0.096	20.3
Seq1237	Seq1	90.909	22	2	0	2	23	2	23	3.96e-04	28.2
Seq1238	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1239	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1240	Seq1	91.667	24	2	0	1	24	1	24	2.58e-05	32.2
Seq1241	Seq1	100.000	10	0	0	138	147	132	141	0.094	20.3
Seq1242	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1243	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1244	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1245	Seq1	100.000	15	0	0	1	15	1	15	1.01e-04	30.2
Seq1246	Seq1	95.000	20	1	0	1	20	1	20	2.68e-05	32.2
Seq1247	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1248	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1249	Seq1	100.000	13	0	0	128	140	131	143	0.002	26.3
Seq1250	Seq1	94.118	17	1	0	229	245	229	245	0.001	26.3
Seq1251	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1252	Seq1	93.750	16	1	0	321	336	315	330	0.006	24.3
Seq1253	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1254	Seq1	100.000	11	0	0	2	12	2	12	0.026	22.3
Seq1255	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1256	Seq1	88.889	18	2	0	124	141	124	141	0.10	20.3
Seq1257	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1258	Seq1	100.000	15	0	0	1	15	1	15	1.01e-04	30.2
Seq1259	Seq1	95.000	20	1	0	1	20	1	20	2.47e-05	32.2
Seq1260	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1261	Seq1	95.000	20	1	0	1	20	1	20	2.60e-05	32.2
Seq1262	Seq1	91.304	23	2	0	1	23	1	23	1.03e-04	30.2
Seq1263	Seq1	94.444	18	1	0	79	96	79	96	4.06e-04	28.2
Seq1264	Seq1	100.000	10	0	0	345	354	237	246	0.10	20.3
Seq1265	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1266	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1267	Seq1	95.833	24	1	0	1	24	1	24	1.03e-07	40.1
Seq1268	Seq1	100.000	15	0	0	1	15	1	15	1.04e-04	30.2
Seq1269	Seq1	91.304	23	2	0	1	23	1	23	1.01e-04	30.2
Seq1270	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1271	Seq1	100.000	9	0	0	4	12	4	12	0.37	18.3
Seq1272	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1273	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1274	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1275	Seq1	90.909	22	2	0	2	23	2	23	3.99e-04	28.2
Seq1276	Seq1	100.000	8	0	0	341	348	126	119	1.5	16.4
Seq1277	Seq1	100.000	9	0	0	133	141	133	141	0.37	18.3
Seq1278	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1279	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1280	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1281	Seq1	88.462	26	3	0	277	302	274	299	3.76e-04	28.2
Seq1282	Seq1	95.000	20	1	0	1	20	1	20	2.56e-05	32.2
Seq1283	Seq1	100.000	15	0	0	1	15	1	15	9.77e-05	30.2
Seq1284	Seq1	91.667	24	2	0	1	24	1	24	2.51e-05	32.2
Seq1285	Seq1	93.750	16	1	0	327	342	315	330	0.006	24.3
Seq1286	Seq1	100.000	9	0	0	362	370	217	209	0.39	18.3
Seq1287	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1288	Seq1	95.000	20	1	0	1	20	1	20	2.60e-05	32.2
Seq1289	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1290	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1291	Seq1	91.304	23	2	0	2	24	2	24	9.85e-05	30.2
Seq1292	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1293	Seq1	100.000	15	0	0	1	15	1	15	9.68e-05	30.2
Seq1294	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1295	Seq1	95.652	23	1	0	1	23	1	23	4.11e-07	38.2
Seq1296	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1297	Seq1	100.000	15	0	0	1	15	1	15	1.01e-04	30.2
Seq1298	Seq1	100.000	12	0	0	99	110	99	110	0.006	24.3
Seq1299	Seq1	94.444	18	1	0	124	141	124	141	3.93e-04	28.2
Seq1300	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1301	Seq1	93.333	15	1	0	328	342	316	330	0.024	22.3
Seq1302	Seq1	95.000	20	1	0	1	20	1	20	2.47e-05	32.2
Seq1303	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1304	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1305	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1306	Seq1	95.000	20	1	0	1	20	1	20	2.58e-05	32.2
Seq1307	Seq1	100.000	15	0	0	1	15	1	15	9.77e-05	30.2
Seq1308	Seq1	100.000	15	0	0	1	15	1	15	9.80e-05	30.2
Seq1309	Seq1	100.000	12	0	0	3	14	16	5	0.006	24.3
Seq1310	Seq1	90.000	20	2	0	4	23	4	23	0.006	24.3
Seq1311	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1312	Seq1	90.909	22	2	0	2	23	2	23	3.93e-04	28.2
Seq1313	Seq1	100.000	11	0	0	2	12	2	12	0.026	22.3
Seq1314	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1315	Seq1	100.000	12	0	0	99	110	99	110	0.006	24.3
Seq1316	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1317	Seq1	95.652	23	1	0	1	23	1	23	4.14e-07	38.2
Seq1318	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1319	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1320	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1321	Seq1	100.000	15	0	0	1	15	1	15	9.52e-05	30.2
Seq1322	Seq1	95.000	20	1	0	1	20	1	20	2.54e-05	32.2
Seq1323	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1324	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1325	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1326	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1327	Seq1	100.000	9	0	0	133	141	133	141	0.38	18.3
Seq1328	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1329	Seq1	95.833	24	1	0	1	24	1	24	1.02e-07	40.1
Seq1330	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1331	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1332	Seq1	100.000	9	0	0	177	185	137	129	0.40	18.3
Seq1333	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1334	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1335	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1336	Seq1	94.444	18	1	0	79	96	79	96	3.99e-04	28.2
Seq1337	Seq1	95.000	20	1	0	1	20	1	20	2.60e-05	32.2
Seq1338	Seq1	95.000	20	1	0	1	20	1	20	2.45e-05	32.2
Seq1339	Seq1	94.444	18	1	0	79	96	79	96	3.99e-04	28.2
Seq1340	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1341	Seq1	100.000	12	0	0	99	110	99	110	0.007	24.3
Seq1342	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1343	Seq1	100.000	12	0	0	1	12	1	12	0.006	24.3
Seq1344	Seq1	100.000	11	0	0	2	12	2	12	0.025	22.3
Seq1345	Seq1	88.889	18	2	0	124	141	124	141	0.097	20.3
Seq1346	Seq1	95.000	20	1	0	1	20	1	20	2.60e-05	32.2
Seq1347	Seq1	88.889	18	2	0	124	141	124	141	0.100	20.3
Seq1348	Seq1	95.652	23	1	0	1	23	1	23	4.14e-07	38.2
Seq1349	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1350	Seq1	100.000	10	0	0	138	147	132	141	0.093	20.3
Seq1351	Seq1	94.737	19	1	0	1	19	1	19	9.60e-05	30.2
Seq1352	Seq1	95.000	20	1	0	1	20	1	20	2.62e-05	32.2
Seq1353	Seq1	95.000	20	1	0	1	20	1	20	2.51e-05	32.2
Seq1354	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1355	Seq1	90.000	20	2	0	4	23	4	23	0.006	24.3
Seq1356	Seq1	100.000	11	0	0	133	143	133	143	0.023	22.3
Seq1357	Seq1	93.750	16	1	0	5	20	5	20	0.006	24.3
Seq1358	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1359	Seq1	90.000	20	2	0	1	20	1	20	0.007	24.3
Seq1360	Seq1	100.000	15	0	0	1	15	1	15	1.00e-04	30.2
Seq1361	Seq1	100.000	13	0	0	98	110	98	110	0.002	26.3
Seq1362	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1363	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1364	Seq1	93.333	15	1	0	1	15	1	15	0.025	22.3
Seq1365	Seq1	94.444	18	1	0	79	96	79	96	3.99e-04	28.2
Seq1366	Seq1	100.000	9	0	0	133	141	133	141	0.40	18.3
Seq1367	Seq1	95.000	20	1	0	1	20	1	20	2.49e-05	32.2
Seq1368	Seq1	100.000	11	0	0	2	12	2	12	0.026	22.3
Seq1369	Seq1	91.304	23	2	0	2	24	2	24	9.60e-05	30.2
Seq1370	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1371	Seq1	90.000	20	2	0	1	20	1	20	0.006	24.3
Seq1372	Seq1	100.000	10	0	0	138	147	132	141	0.099	20.3
Seq1373	Seq1	100.000	15	0	0	1	15	1	15	9.68e-05	30.2
Seq1374	Seq1	100.000	15	0	0	1	15	1	15	9.35e-05	30.2
Seq1375	Seq1	94.444	18	1	0	228	245	228	245	3.79e-04	28.2
Seq1376	Seq1	95.000	20	1	0	1	20	1	20	2.62e-05	32.2
Seq1377	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1378	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1379	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1380	Seq1	91.667	24	2	0	1	24	1	24	2.75e-05	32.2
Seq1381	Seq1	94.444	18	1	0	79	96	79	96	4.25e-04	28.2
Seq1382	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1383	Seq1	95.000	20	1	0	1	20	1	20	2.58e-05	32.2
Seq1384	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1385	Seq1	100.000	15	0	0	1	15	1	15	9.93e-05	30.2
Seq1386	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1387	Seq1	95.833	24	1	0	1	24	1	24	1.05e-07	40.1
Seq1388	Seq1	95.652	23	1	0	1	23	1	23	4.28e-07	38.2
Seq1389	Seq1	91.304	23	2	0	1	23	1	23	1.03e-04	30.2
Seq1390	Seq1	100.000	15	0	0	1	15	1	15	9.77e-05	30.2
Seq1391	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1392	Seq1	95.000	20	1	0	1	20	1	20	2.47e-05	32.2
Seq1393	Seq1	91.667	24	2	0	1	24	1	24	2.47e-05	32.2
Seq1394	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1395	Seq1	93.750	16	1	0	318	333	315	330	0.006	24.3
Seq1396	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1397	Seq1	91.304	23	2	0	1	23	1	23	1.04e-04	30.2
Seq1398	Seq1	94.118	17	1	0	226	242	229	245	0.002	26.3
Seq1399	Seq1	94.118	17	1	0	4	20	4	20	0.002	26.3
Seq1400	Seq1	100.000	11	0	0	2	12	2	12	0.024	22.3
Seq1401	Seq1	100.000	9	0	0	4	12	4	12	0.38	18.3
Seq1402	Seq1	92.857	14	1	0	97	110	97	110	0.093	20.3
Seq1403	Seq1	100.000	15	0	0	1	15	1	15	9.93e-05	30.2
Seq1404	Seq1	100.000	13	0	0	137	149	131	143	0.002	26.3
Seq1405	Seq1	100.000	12	0	0	99	110	99	110	0.006	24.3
Seq1406	Seq1	95.000	20	1	0	1	20	1	20	2.62e-05	32.2
Seq1407	Seq1	90.476	21	2	0	4	24	4	24	0.002	26.3
Seq1408	Seq1	95.000	20	1	0	1	20	1	20	2.43e-05	32.2
Seq1409	Seq1	95.000	20	1	0	1	20	1	20	2.41e-05	32.2
Seq1410	Seq1	93.750	16	1	0	327	342	315	330	0.006	24.3
Seq1411	Seq1	90.909	22	2	0	2	23	2	23	3.89e-04	28.2
Seq1412	Seq1	88.889	18	2	0	124	141	124	141	0.093	20.3
Seq1413	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
Seq1414	Seq1	90.476	21	2	0	4	24	4	24	0.001	26.3
Seq1415	Seq1	91.667	24	2	0	1	24	1	24	2.60e-05	32.2
Seq1416	Seq1	100.000	11	0	0	2	12	2	12	0.023	22.3
Seq1417	Seq1	100.000	13	0	0	131	143	131	143	0.002	26.3
Seq1418	Seq1	94.118	17	1	0	229	245	229	245	0.002	26.3
